artists: "كلمات اغاني ادهم سليمان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
songs: "كلمات اغنية مفهمتنيش ادهم سليمان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=26697&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D9%81%D9%87%D9%85%D8%AA%D9%86%D9%8A%D8%B4-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
lyrics: "مفهمتنيش و بجد أول مرة دي متحسنيش يدوب بقول ع الحال ده مش قادر أعيش لقيت إيديا عنها بتبعد إيديك
.
web-scraper-order: "1528753252-123"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني مارسيل خليفة"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
songs: "كلمات اغنية ديمه مارسيل خليفة"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18438&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AF%D9%8A%D9%85%D9%87-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
lyrics: "ديمه
.
web-scraper-order: "1528753851-339"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غيث محمد"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghith-mohameed&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D9%8A%D8%AB-%D9%85%D8%AD%D9%85%D8%AF"
songs: "كلمات اغنية يا احتياجي غيث محمد"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=21544&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D8%AC%D9%8A-%D8%BA%D9%8A%D8%AB-%D9%85%D8%AD%D9%85%D8%AF"
lyrics: "احتياجي لو خسرت الكون كله ما بكيت الا عليك
.
web-scraper-order: "1528753717-286"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني معين شريف"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=moeen-sherif&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%B9%D9%8A%D9%86-%D8%B4%D8%B1%D9%8A%D9%81"
songs: "كلمات اغنية قلبك طيب معين شريف"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17375&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%82%D9%84%D8%A8%D9%83-%D8%B7%D9%8A%D8%A8-%D9%85%D8%B9%D9%8A%D9%86-%D8%B4%D8%B1%D9%8A%D9%81"
lyrics: "قلبك طيب
.
web-scraper-order: "1528753419-161"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني مارسيل خليفة"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
songs: "كلمات اغنية اجمل الامهات مارسيل خليفة"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18360&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%87%D8%A7%D8%AA-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
lyrics: "اجمل الامهات
.
web-scraper-order: "1528753922-366"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني لورا خليل"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=laura-khalil&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84"
songs: "كلمات اغنية رايح على فين لورا خليل"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=14228&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B1%D8%A7%D9%8A%D8%AD-%D8%B9%D9%84%D9%89-%D9%81%D9%8A%D9%86-%D9%84%D9%88%D8%B1%D8%A7-%D8%AE%D9%84%D9%8A%D9%84"
lyrics: "رايح على فين وسايبني في القلب حنين مدوبني
.
web-scraper-order: "1528753035-47"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ادهم سليمان"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
songs: "كلمات اغنية اسمى ادهم سليمان"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=26707&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%B3%D9%85%D9%89-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86"
lyrics: "اسمــــى يفرق فى اه ويــــاكـى انا حـد عــاشـق ولــقــاكـى
.
web-scraper-order: "1528753484-188"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني كاتيا حرب"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=katia-harb&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%83%D8%A7%D8%AA%D9%8A%D8%A7-%D8%AD%D8%B1%D8%A8"
songs: "كلمات اغنية ابداً كاتيا حرب"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18058&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%A8%D8%AF%D8%A7%D9%8B-%D9%83%D8%A7%D8%AA%D9%8A%D8%A7-%D8%AD%D8%B1%D8%A8"
lyrics: "ابداً
.
web-scraper-order: "1528753533-209"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني هيام يونس"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=hiam-younes&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3"
songs: "كلمات اغنية عيدك الغالي هيام يونس"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17928&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B9%D9%8A%D8%AF%D9%83-%D8%A7%D9%84%D8%BA%D8%A7%D9%84%D9%8A-%D9%87%D9%8A%D8%A7%D9%85-%D9%8A%D9%88%D9%86%D8%B3"
lyrics: "عيدك الغالي
.
web-scraper-order: "1528753381-145"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني مارسيل خليفة"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=marcel-khalife&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
songs: "كلمات اغنية الكمنجات مارسيل خليفة"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18400&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D9%85%D9%86%D8%AC%D8%A7%D8%AA-%D9%85%D8%A7%D8%B1%D8%B3%D9%8A%D9%84-%D8%AE%D9%84%D9%8A%D9%81%D8%A9"
lyrics: "الكمنجات
.
web-scraper-order: "1528752924-24"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني زياد خوري"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ziad-khoury&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B2%D9%8A%D8%A7%D8%AF-%D8%AE%D9%88%D8%B1%D9%8A"
songs: "كلمات اغنية امضيلي ع بياض زياد خوري"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=27523&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%85%D8%B6%D9%8A%D9%84%D9%8A-%D8%B9-%D8%A8%D9%8A%D8%A7%D8%B6-%D8%B2%D9%8A%D8%A7%D8%AF-%D8%AE%D9%88%D8%B1%D9%8A"
lyrics: "انتي امضيلي ع بياض وخلي الباقي عليي
.
web-scraper-order: "1528753841-336"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني دوللى شاهين"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=doly-shaheen&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AF%D9%88%D9%84%D9%84%D9%89-%D8%B4%D8%A7%D9%87%D9%8A%D9%86"
songs: "كلمات اغنية احساس بيوصلني دوللى شاهين"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=15969&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%AD%D8%B3%D8%A7%D8%B3-%D8%A8%D9%8A%D9%88%D8%B5%D9%84%D9%86%D9%8A-%D8%AF%D9%88%D9%84%D9%84%D9%89-%D8%B4%D8%A7%D9%87%D9%8A%D9%86"
lyrics: "احساس بيوصلني وحجات بتحصلي
.
web-scraper-order: "1528753843-337"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني دوللى شاهين"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=doly-shaheen&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AF%D9%88%D9%84%D9%84%D9%89-%D8%B4%D8%A7%D9%87%D9%8A%D9%86"
songs: "كلمات اغنية سنه سعيده دوللى شاهين"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=14866&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B3%D9%86%D9%87-%D8%B3%D8%B9%D9%8A%D8%AF%D9%87-%D8%AF%D9%88%D9%84%D9%84%D9%89-%D8%B4%D8%A7%D9%87%D9%8A%D9%86"
lyrics: """أنا الليلة دي جاية أهني،
.
web-scraper-order: "1528753090-66"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني جوزيف صقر"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=jozef-sakr&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
songs: "كلمات اغنية مربى الدلال جوزيف صقر"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25747&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%B1%D8%A8%D9%89-%D8%A7%D9%84%D8%AF%D9%84%D8%A7%D9%84-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B5%D9%82%D8%B1"
lyrics: "مربى الدلال ربوكي واتعذبوا فيكي يا دلال
.
web-scraper-order: "1528753495-192"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نجاح سلام"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=najah-sallam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
songs: "كلمات اغنية من غير ندم نجاح سلام"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17952&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%BA%D9%8A%D8%B1-%D9%86%D8%AF%D9%85-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
lyrics: "من غير ندم
.
web-scraper-order: "1528753506-197"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نجاح سلام"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=najah-sallam&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
songs: "كلمات اغنية زنوبه نجاح سلام"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17947&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B2%D9%86%D9%88%D8%A8%D9%87-%D9%86%D8%AC%D8%A7%D8%AD-%D8%B3%D9%84%D8%A7%D9%85"
lyrics: "زنوبه
.
web-scraper-order: "1528753219-109"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني مروي"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=marwa&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D8%B1%D9%88%D9%8A"
songs: "كلمات اغنية مطرب حامبولي مروي"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=18703&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%B7%D8%B1%D8%A8-%D8%AD%D8%A7%D9%85%D8%A8%D9%88%D9%84%D9%8A-%D9%85%D8%B1%D9%88%D9%8A"
lyrics: "مطرب حامبولي
.
web-scraper-order: "1528753642-254"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني علاء زلزلي"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=alaa-zalzaly&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A"
songs: "كلمات اغنية الشكل الحلو علاء زلزلي"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17713&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%B4%D9%83%D9%84-%D8%A7%D9%84%D8%AD%D9%84%D9%88-%D8%B9%D9%84%D8%A7%D8%A1-%D8%B2%D9%84%D8%B2%D9%84%D9%8A"
lyrics: "ما بعيب الشكل الحلو شايف اكتر من حلو
.
web-scraper-order: "1528753691-275"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ميسم نحاس"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=mesam-nahas&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3"
songs: "كلمات اغنية خذني في حضنك ميسم نحاس"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=17398&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AE%D8%B0%D9%86%D9%8A-%D9%81%D9%8A-%D8%AD%D8%B6%D9%86%D9%83-%D9%85%D9%8A%D8%B3%D9%85-%D9%86%D8%AD%D8%A7%D8%B3"
lyrics: "خذني في حضنك
.
web-scraper-order: "1528753869-346"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ملحم بركات"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=melhim-barkat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA"
songs: "كلمات اغنية بدي جيب عليها ملحم بركات"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=14775&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%AF%D9%8A-%D8%AC%D9%8A%D8%A8-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA"
lyrics: "بدي جيب عليها
.
web-scraper-order: "1528753872-347"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني ملحم بركات"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=melhim-barkat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA"
songs: "كلمات اغنية ايام المدافع ملحم بركات"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=14774&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%8A%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D9%81%D8%B9-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA"
lyrics: "ايام المدافع
.
web-scraper-order: "1528753116-75"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني نادر الأتات"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=nader-el-attat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA"
songs: "كلمات اغنية من بعد ما توبك بستو نادر الأتات"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25735&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D9%86-%D8%A8%D8%B9%D8%AF-%D9%85%D8%A7-%D8%AA%D9%88%D8%A8%D9%83-%D8%A8%D8%B3%D8%AA%D9%88-%D9%86%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D8%A3%D8%AA%D8%A7%D8%AA"
lyrics: "من بعد ما توبك بستو
.
web-scraper-order: "1528752920-23"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني فادي النجار"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=fadi-najjar&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%81%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%B1"
songs: "كلمات اغنية اه يا امى فادي النجار"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=27540&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%87-%D9%8A%D8%A7-%D8%A7%D9%85%D9%89-%D9%81%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%86%D8%AC%D8%A7%D8%B1"
lyrics: "في يومها قلبي ضعف فجأة سألته عايز تقولي ايه
.
web-scraper-order: "1528753085-65"
web-scraper-start-url: "http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9"
artists: "كلمات اغاني غازي الامير"
artists-href: "http://aghanilyrics.com/allsongslyrics.php?songslyrics=ghazi-alamir&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1"
songs: "كلمات اغنية سبب غازي الامير"
songs-href: "http://aghanilyrics.com/songlyrics.php?lyrics=25990&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B3%D8%A8%D8%A8-%D8%BA%D8%A7%D8%B2%D9%8A-%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1"
lyrics: "سبب يلي خلى الاحساس
.
web-scraper-order: "1528752815-7"
